RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,30/09/2020
3178,762,Pottawatomie County,County,OK,OK,Shawnee,40,125,99481
852,763,Barrow County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,13,205912
1492,764,Wilkes County,County,NC,NC,North Wilkesboro,37,193,116434
2336,765,Harrison County,County,WV,WV,Clarksburg,54,33,106800
2620,766,Armstrong County,County,PA,PA,Pittsburgh,42,5,112842
789,767,Wayne County,County,IN,IN,Richmond,18,177,103284
1233,768,Morgan County,County,IN,IN,Indianapolis-Carmel-Anderson,18,109,192764
1063,769,Greene County,County,TN,TN,Greeneville,47,59,113844
1465,770,Walker County,County,GA,GA,Chattanooga,13,295,122491
2917,771,Darlington County,County,SC,SC,Florence,45,31,91777
1538,772,Bedford County,County,VA,VA,Lynchburg,51,19,239950
1149,773,Lonoke County,County,AR,AR,Little Rock-North Little Rock-Conway,5,85,143053
1466,774,Walker County,County,TX,TX,Huntsville,48,471,195812
3015,775,Rutherford County,County,NC,NC,Forest City,37,161,128315
574,776,Jones County,County,MS,MS,Laurel,28,67,104976
2212,777,Columbia County,County,FL,FL,Lake City,12,23,158259
2216,778,Columbia County,County,PA,PA,Bloomsburg-Berwick,42,37,163138
356,779,Adams County,County,IL,IL,Quincy,17,1,140054
578,780,Kauai County,County,HI,HI,Kapaa,15,7,641747
2785,781,Marquette County,County,MI,MI,Marquette,26,103,162922
756,782,Troup County,County,GA,GA,LaGrange,13,285,122434
1464,783,Walker County,County,AL,AL,Birmingham-Hoover,1,127,97269
2942,784,James City County,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,95,330686
3093,785,Grand Forks County,County,ND,ND,Grand Forks,38,35,209937
1852,786,Laurens County,County,SC,SC,Greenville-Anderson-Mauldin,45,59,107058
1170,787,Marion County,County,OH,OH,Marion,39,101,103452
2179,788,Carteret County,County,NC,NC,Morehead City,37,31,286340
1842,789,Klamath County,County,OR,OR,Klamath Falls,41,35,203650
3079,790,Williamson County,County,IL,IL,Carbondale-Marion,17,199,100754
2834,791,Robertson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,147,241077
976,792,Dallas County,County,IA,IA,Des Moines-West Des Moines,19,49,262170
702,793,Salem County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,33,151619
900,794,Butler County,County,KS,KS,Wichita,20,15,167829
1479,795,Warren County,County,NY,NY,Glens Falls,36,113,215554
931,796,Chaves County,County,NM,NM,Roswell,35,5,106623
2335,797,Harrison County,County,TX,TX,Marshall,48,203,141644
2789,798,McCracken County,County,KY,KY,Paducah,21,145,129643
345,799,York County,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,199,334597
2961,800,Livingston County,County,NY,NY,Rochester,36,51,150201
3248,801,Saint Francois County,County,MO,MO,Farmington,29,187,118027
915,802,Carbon County,County,PA,PA,Allentown-Bethlehem-Easton,42,25,155017
2261,803,Fauquier County,County,VA,VA,Washington-Arlington-Alexandria,51,61,449982
276,804,Pike County,County,KY,KY,,21,195,48344
3190,805,San Patricio County,County,TX,TX,Corpus Christi,48,409,168486
841,806,Athens County,County,OH,OH,Athens,39,9,116993
77,807,Lea County,County,NM,NM,Hobbs,35,25,175758
217,808,Lake County,County,CA,CA,Clearlake,6,33,269428
3108,809,Nacogdoches County,County,TX,TX,Nacogdoches,48,347,155528
2340,810,Herkimer County,County,NY,NY,Utica-Rome,36,43,117933
301,811,Reno County,County,KS,KS,Hutchinson,20,155,103699
304,812,Rice County,County,MN,MN,Faribault-Northfield,27,131,263028
2554,813,Spalding County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,255,146928
2891,814,Blue Earth County,County,MN,MN,Mankato-North Mankato,27,13,219715
1605,815,Catoosa County,County,GA,GA,Chattanooga,13,47,169027
567,816,Ionia County,County,MI,MI,Ionia,26,67,167030
664,817,Otero County,County,NM,NM,Alamogordo,35,35,137705
3176,818,Pittsylvania County,County,VA,VA,Danville,51,143,138008
1609,819,Chatham County,County,NC,NC,Durham-Chapel Hill,37,37,353428
1426,820,Tehama County,County,CA,CA,Red Bluff,6,103,245230
1859,821,Liberty County,County,GA,GA,Hinesville,13,179,138521
2012,822,Sampson County,County,NC,NC,,37,163,117545
3258,823,Lewis and Clark County,County,MT,MT,Helena,30,49,290358
2443,824,Montcalm County,County,MI,MI,Grand Rapids-Wyoming,26,117,140736
3066,825,Washington County,County,NY,NY,Glens Falls,36,115,165727
2214,826,Columbia County,County,NY,NY,Hudson,36,21,263858
1985,827,Pulaski County,County,KY,KY,Somerset,21,199,112464
142,828,Coos County,County,OR,OR,Coos Bay,41,11,236854
2149,829,Bradford County,County,PA,PA,Sayre,42,15,142425
1745,830,Hamblen County,County,TN,TN,Morristown,47,63,146882
2675,831,Crow Wing County,County,MN,MN,Brainerd,27,35,224238
2385,832,Lawrence County,County,OH,OH,Huntington-Ashland,39,87,105678
2201,833,Chippewa County,County,WI,WI,Eau Claire,55,17,192275
1204,834,Mercer County,County,WV,WV,Bluefield,54,55,69483
1298,835,Otsego County,County,NY,NY,Oneonta,36,77,153259
314,836,Sauk County,County,WI,WI,Baraboo,55,111,209142
2226,837,Crawford County,County,AR,AR,Fort Smith,5,33,119951
3067,838,Washington County,County,OH,OH,Marietta,39,167,128450
820,839,Acadia Parish,County,LA,LA,Lafayette,22,1,54894
296,840,Pope County,County,AR,AR,Russellville,5,115,131682
1838,841,Kershaw County,County,SC,SC,Columbia,45,55,140312
325,842,Ward County,County,ND,ND,Minot,38,101,219246
2009,843,Rutland County,County,VT,VT,Rutland,50,21,182006
3186,844,Saint Joseph County,County,MI,MI,Sturgis,26,149,135622
1435,845,Tipton County,County,TN,TN,Memphis,47,167,154826
731,846,Starr County,County,TX,TX,Rio Grande City,48,427,60360
2525,847,Sandusky County,County,OH,OH,Fremont,39,143,123780
214,848,Knox County,County,OH,OH,Mount Vernon,39,83,159564
630,849,Mason County,County,WA,WA,Shelton,53,45,311210
2285,850,Franklin County,County,NC,NC,Raleigh,37,69,214692
1397,851,Stanly County,County,NC,NC,Albemarle,37,167,160846
2303,852,Garfield County,County,OK,OK,Enid,40,47,87240
1795,853,Jackson County,County,GA,GA,Jefferson,13,157,247446
1279,854,Oldham County,County,KY,KY,Louisville/Jefferson County,21,185,318609
1797,855,Jackson County,County,IL,IL,Carbondale-Marion,17,77,118342
2928,856,Georgetown County,County,SC,SC,Georgetown,45,43,267808
1539,857,Belknap County,County,NH,NH,Laconia,33,1,278055
1722,858,Genesee County,County,NY,NY,Batavia,36,37,139408
2708,859,Granville County,County,NC,NC,Oxford,37,77,191482
1890,860,Lowndes County,County,MS,MS,Columbus,28,87,119867
2070,861,Warrick County,County,IN,IN,Evansville,18,173,192071
565,862,Huron County,County,OH,OH,Norwalk,39,77,118512
3076,863,Washington County,County,VT,VT,Barre,50,23,229112
1147,864,Lenoir County,County,NC,NC,Kinston,37,107,89725
382,865,Barry County,County,MI,MI,Grand Rapids-Wyoming,26,15,204106
333,866,Wise County,County,TX,TX,Dallas-Fort Worth-Arlington,48,497,240292
1769,867,Haywood County,County,NC,NC,Asheville,37,87,216272
125,868,Clay County,County,MN,MN,Fargo,27,27,193710
1144,869,Laurel County,County,KY,KY,London,21,125,117727
3147,870,Walla Walla County,County,WA,WA,Walla Walla,53,71,290879
173,871,Hall County,County,NE,NE,Grand Island,31,79,164688
998,872,Duplin County,County,NC,NC,,37,61,90172
2871,873,Whiteside County,County,IL,IL,Sterling,17,195,106595
2124,874,Anderson County,County,TX,TX,Palestine,48,1,109411
1436,875,Tooele County,County,UT,UT,Salt Lake City,49,45,312751
1265,876,Newton County,County,MO,MO,Joplin,29,145,131023
2219,877,Columbus County,County,NC,NC,,37,47,89441
2866,878,Vermilion Parish,County,LA,LA,Lafayette,22,113,153545
86,879,Lee County,County,NC,NC,Sanford,37,105,145876
1305,880,Oxford County,County,ME,ME,,23,17,182202
923,881,Carter County,County,TN,TN,Johnson City,47,19,119829
280,882,Pike County,County,PA,PA,New York-Newark-Jersey City,42,103,174897
883,883,Blount County,County,AL,AL,Birmingham-Hoover,1,9,233285
2992,884,Otter Tail County,County,MN,MN,Fergus Falls,27,111,237688
1768,885,Hawkins County,County,TN,TN,Kingsport-Bristol-Bristol,47,73,138000
2218,885,Columbia County,County,WI,WI,Madison,55,21,222112
1374,887,Seneca County,County,OH,OH,Tiffin,39,147,109148
2099,888,Windsor County,County,VT,VT,Claremont-Lebanon,50,27,271946
393,889,Boone County,County,IN,IN,Indianapolis-Carmel-Anderson,18,11,287039
2687,890,Edgecombe County,County,NC,NC,Rocky Mount,37,65,60964
1175,891,Marion County,County,WV,WV,Fairmont,54,49,106020
2300,892,Garfield County,County,CO,CO,Glenwood Springs,8,45,430517
2292,893,Franklin County,County,VA,VA,Roanoke,51,67,219897
2915,894,Cumberland County,County,TN,TN,Crossville,47,35,161733
2894,895,Broomfield County,County,CO,CO,Denver-Aurora-Lakewood,8,14,492117
3115,896,Pearl River County,County,MS,MS,Picayune,28,109,138338
2058,897,Tuscola County,County,MI,MI,,26,157,97803
2479,898,Pickaway County,County,OH,OH,Columbus,39,129,193988
589,899,Lamar County,County,MS,MS,Hattiesburg,28,73,179447
1364,900,Saline County,County,KS,KS,Salina,20,169,134773
1024,901,Fulton County,County,NY,NY,Gloversville,36,35,118411
1346,902,Putnam County,County,WV,WV,Huntington-Ashland,54,79,162351
3257,903,Kenai Peninsula Borough,County,AK,AK,,2,122,241956
2584,904,Tuolumne County,County,CA,CA,Sonora,6,109,294691
2193,905,Cherokee County,County,SC,SC,Gaffney,45,21,86831
3087,906,Carson City,County,NV,NV,Carson City,32,510,346850
3020,907,San Benito County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,69,701303
1044,908,Gordon County,County,GA,GA,Calhoun,13,129,144299
1468,909,Walton County,County,FL,FL,Crestview-Fort Walton Beach-Destin,12,131,448272
2060,910,Venango County,County,PA,PA,Oil City,42,121,85190
3075,911,Washington County,County,VA,VA,Kingsport-Bristol-Bristol,51,191,158904
2171,912,Campbell County,County,VA,VA,Lynchburg,51,31,173881
1743,913,Halifax County,County,NC,NC,Roanoke Rapids,37,83,65559
3019,914,Saint Mary Parish,County,LA,LA,Morgan City,22,101,106952
1082,915,Hardin County,County,TX,TX,Beaumont-Port Arthur,48,199,181269
1524,916,Autauga County,County,AL,AL,Montgomery,1,1,214654
1636,917,Colbert County,County,AL,AL,Florence-Muscle Shoals,1,33,112247
1753,918,Hancock County,County,ME,ME,,23,9,249062
2417,919,Maverick County,County,TX,TX,Eagle Pass,48,323,138589
696,920,Roane County,County,TN,TN,Knoxville,47,145,166160
392,921,Boone County,County,IL,IL,Rockford,17,7,165790
561,922,Henry County,County,VA,VA,Martinsville,51,89,88616
1615,923,Chisago County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,25,285868
453,924,Coles County,County,IL,IL,Charleston-Mattoon,17,29,80179
164,926,Gila County,County,AZ,AZ,Payson,4,7,248783
2757,927,Jefferson County,County,WV,WV,Washington-Arlington-Alexandria,54,37,240913
259,928,Ogle County,County,IL,IL,Rochelle,17,141,134456
312,929,Rusk County,County,TX,TX,Longview,48,401,136331
1791,930,Jackson County,County,AL,AL,Scottsboro,1,71,115522
1519,931,Ashland County,County,OH,OH,Ashland,39,5,144145
467,932,Darke County,County,OH,OH,Greenville,39,37,127229
2005,933,Russell County,County,AL,AL,Columbus,1,113,99417
208,934,Knox County,County,IL,IL,Galesburg,17,95,78328
798,935,Wayne County,County,PA,PA,,42,127,176503
947,936,Coffee County,County,TN,TN,Tullahoma-Manchester,47,31,157927
3222,937,Saint Charles Parish,County,LA,LA,New Orleans-Metairie,22,89,193512
1824,938,Johnson County,County,MO,MO,Warrensburg,29,101,188391
2862,939,Van Zandt County,County,TX,TX,,48,467,176337
1872,940,Lincoln County,County,MO,MO,St. Louis,29,113,201003
527,941,Grady County,County,OK,OK,Oklahoma City,40,51,134803
2074,942,Waupaca County,County,WI,WI,,55,135,144603
1457,943,Vernon Parish,County,LA,LA,Fort Polk South,22,115,95351
773,944,Union County,County,OH,OH,Columbus,39,159,284402
110,945,Cass County,County,MI,MI,South Bend-Mishawaka,26,27,150820
1986,946,Pulaski County,County,MO,MO,Fort Leonard Wood,29,169,152382
1190,947,McMinn County,County,TN,TN,Athens,47,107,135591
2689,948,Effingham County,County,GA,GA,Savannah,13,103,184895
2551,949,Somerset County,County,ME,ME,,23,25,129146
1313,950,Pender County,County,NC,NC,Wilmington,37,141,266358
491,951,Eagle County,County,CO,CO,Edwards,8,37,568355
3188,952,Saint Martin Parish,County,LA,LA,Lafayette,22,99,118140
249,953,Lyon County,County,NV,NV,Fernley,32,19,296360
741,954,Taney County,County,MO,MO,Branson,29,213,152883
2287,955,Franklin County,County,NY,NY,Malone,36,33,113388
1498,956,Winona County,County,MN,MN,Winona,27,169,193508
2880,957,Worcester County,County,MD,MD,Salisbury,24,47,276799
2753,958,Jefferson County,County,TN,TN,Morristown,47,89,159931
2369,959,La Plata County,County,CO,CO,Durango,8,67,429091
543,960,Grant County,County,WI,WI,Platteville,55,43,132065
184,961,Hood County,County,TX,TX,Dallas-Fort Worth-Arlington,48,221,260643
3063,962,Washington County,County,MS,MS,Greenville,28,151,127638
748,963,Tioga County,County,NY,NY,Binghamton,36,107,137870
2073,964,Watauga County,County,NC,NC,Boone,37,189,295583
3068,965,Washington County,County,OK,OK,Bartlesville,40,147,107193
2907,966,Crittenden County,County,AR,AR,Memphis,5,35,106618
2194,967,Cherokee County,County,TX,TX,Jacksonville,48,73,126594
908,968,Camden County,County,GA,GA,St. Marys,13,39,172189
555,969,Henry County,County,IL,IL,Davenport-Moline-Rock Island,17,73,114437
2186,970,Chenango County,County,NY,NY,,36,17,108785
1853,971,LeFlore County,County,OK,OK,Fort Smith,40,79,79202
145,972,Dale County,County,AL,AL,Ozark,1,45,93401
2979,973,Montgomery County,County,NY,NY,Amsterdam,36,57,119505
1068,974,Grundy County,County,IL,IL,Chicago-Naperville-Elgin,17,63,202953
2244,975,Dearborn County,County,IN,IN,Cincinnati,18,29,198338
2637,976,Box Elder County,County,UT,UT,Ogden-Clearfield,49,3,286117
945,977,Coffee County,County,AL,AL,Enterprise,1,31,123442
1559,978,Bristol County,County,RI,RI,Providence-Warwick,44,1,383969
590,979,Lamar County,County,TX,TX,Paris,48,277,114776
1536,980,Bedford County,County,PA,PA,,42,9,149929
1794,981,Jackson County,County,FL,FL,,12,63,113132
1038,982,Gibson County,County,TN,TN,,47,53,90898
1668,983,Dickson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,43,210635
205,984,Kerr County,County,TX,TX,Kerrville,48,265,235750
103,985,Boyd County,County,KY,KY,Huntington-Ashland,21,19,89366
556,986,Henry County,County,IN,IN,New Castle,18,65,97655
1387,987,Shelby County,County,OH,OH,Sidney,39,149,146946
2215,988,Columbia County,County,OR,OR,Portland-Vancouver-Hillsboro,41,9,341905
2224,989,Cortland County,County,NY,NY,Cortland,36,23,133697
2279,990,Franklin County,County,KY,KY,Frankfort,21,73,150124
1060,991,Greene County,County,NY,NY,,36,39,194970
1624,992,Clinton County,County,IA,IA,Clinton,19,45,137534
1580,993,Calumet County,County,WI,WI,Appleton,55,15,163368
2119,994,Allegany County,County,NY,NY,,36,3,79063
3273,995,Harrisonburg City,County,VA,VA,Harrisonburg,51,660,206225
2857,996,Val Verde County,County,TX,TX,Del Rio,48,465,130953
156,997,Elko County,County,NV,NV,Elko,32,7,262598
1476,998,Warren County,County,MS,MS,Vicksburg,28,149,125577
2758,999,Jessamine County,County,KY,KY,Lexington-Fayette,21,113,185585
1151,1000,Loudon County,County,TN,TN,Knoxville,47,105,252766
1944,1001,Newaygo County,County,MI,MI,,26,123,130520
1851,1002,Laurens County,County,GA,GA,Dublin,13,175,108551
465,1003,Curry County,County,NM,NM,Clovis,35,9,149312
2248,1004,Delaware County,County,NY,NY,,36,25,158052
1598,1005,Carroll County,County,NH,NH,,33,3,280239
3118,1006,Queen Annes County,County,MD,MD,Baltimore-Columbia-Towson,24,35,344799
2396,1007,Macoupin County,County,IL,IL,St. Louis,17,117,84176
2137,1008,Beaufort County,County,NC,NC,Washington,37,13,146000
2293,1009,Franklin County,County,VT,VT,Burlington-South Burlington,50,11,215866
1942,1010,Navarro County,County,TX,TX,Corsicana,48,349,112418
3034,1011,Stephenson County,County,IL,IL,Freeport,17,177,90032
2818,1012,Oktibbeha County,County,MS,MS,Starkville,28,105,172402
922,1013,Carter County,County,OK,OK,Ardmore,40,19,96598
654,1014,Noble County,County,IN,IN,Kendallville,18,113,141645
662,1015,Osage County,County,OK,OK,Tulsa,40,113,114066
3024,1016,Santa Cruz County,County,AZ,AZ,Nogales,4,23,172408
1401,1017,Stokes County,County,NC,NC,Winston-Salem,37,169,158196
2772,1018,Lafayette County,County,MS,MS,Oxford,28,71,208886
710,1019,Scott County,County,KY,KY,Lexington-Fayette,21,209,206433
3058,1020,Washington Parish,County,LA,LA,Bogalusa,22,117,96284
2408,1021,Marshall County,County,IN,IN,Plymouth,18,99,155488
1677,1022,Douglas County,County,NV,NV,Gardnerville Ranchos,32,5,483840
2192,1023,Cherokee County,County,OK,OK,Tahlequah,40,21,115119
181,1024,Hoke County,County,NC,NC,Fayetteville,37,93,155230
1779,1025,Hopkins County,County,KY,KY,Madisonville,21,107,89275
1713,1026,Fremont County,County,CO,CO,Cañon City,8,43,238459
1869,1027,Lincoln Parish,County,LA,LA,Ruston,22,61,155064
3157,1028,Chesterfield County,County,SC,SC,,45,25,112741
2240,1029,Culpeper County,County,VA,VA,Washington-Arlington-Alexandria,51,47,309647
2725,1030,Hillsdale County,County,MI,MI,Hillsdale,26,59,136199
1931,1031,Mifflin County,County,PA,PA,Lewistown,42,87,104647
2510,1032,Richmond County,County,NC,NC,Rockingham,37,153,70317
76,1033,Kay County,County,OK,OK,Ponca City,40,71,67799
3104,1034,Mississippi County,County,AR,AR,Blytheville,5,93,27397
1717,1035,Gadsden County,County,FL,FL,Tallahassee,12,39,114923
2718,1036,Henderson County,County,KY,KY,Evansville,21,101,121071
1471,1037,Warren County,County,IA,IA,Des Moines-West Des Moines,19,181,213446
1727,1038,Goodhue County,County,MN,MN,Red Wing,27,49,231891
193,1039,Iron County,County,UT,UT,Cedar City,49,21,233476
2381,1040,Lawrence County,County,IN,IN,Bedford,18,93,111686
2172,1041,Campbell County,County,WY,WY,Gillette,56,5,293254
1562,1042,Buffalo County,County,NE,NE,Kearney,31,19,212644
1706,1043,Fayette County,County,WV,WV,Beckley,54,19,78766
1880,1044,Lincoln County,County,OR,OR,Newport,41,41,310616
1192,1045,Medina County,County,TX,TX,San Antonio-New Braunfels,48,325,234486
682,1046,Perry County,County,PA,PA,Harrisburg-Carlisle,42,99,189488
2134,1047,Auglaize County,County,OH,OH,Wapakoneta,39,11,144620
3285,1048,Saint John the Baptist Parish,County,LA,LA,New Orleans-Metairie,22,95,149090
2938,1049,Huntingdon County,County,PA,PA,Huntingdon,42,61,124403
851,1050,Barron County,County,WI,WI,,55,5,168866
611,1051,Logan County,County,OH,OH,Bellefontaine,39,91,146725
2827,1052,Pittsburg County,County,OK,OK,McAlester,40,121,94152
1526,1053,Baldwin County,County,GA,GA,Milledgeville,13,9,134240
1545,1054,Bingham County,County,ID,ID,Blackfoot,16,11,221459
2643,1055,Calaveras County,County,CA,CA,,6,9,342040
2210,1056,Colquitt County,County,GA,GA,Moultrie,13,71,89067
781,1057,Vance County,County,NC,NC,Henderson,37,181,78898
294,1058,Polk County,County,TX,TX,,48,373,128463
889,1059,Branch County,County,MI,MI,Coldwater,26,23,122739
2752,1060,Jefferson County,County,PA,PA,,42,65,89870
1317,1061,Phelps County,County,MO,MO,Rolla,29,161,141080
2573,1062,Tazewell County,County,VA,VA,Bluefield,51,185,84584
1537,1063,Bedford County,County,TN,TN,Shelbyville,47,3,186256
1113,1063,Itasca County,County,MN,MN,Grand Rapids,27,61,170098
2558,1065,Stephens County,County,OK,OK,Duncan,40,137,85570
2421,1066,McDowell County,County,NC,NC,Marion,37,111,137944
775,1067,Union County,County,PA,PA,Lewisburg,42,119,189807
2129,1068,Atascosa County,County,TX,TX,San Antonio-New Braunfels,48,13,158107
2548,1069,Siskiyou County,County,CA,CA,,6,93,216123
407,1070,Brown County,County,OH,OH,Cincinnati,39,15,139724
1881,1071,Lincoln County,County,SD,SD,Sioux Falls,46,83,265377
2093,1072,Whitman County,County,WA,WA,Pullman,53,75,286799
1430,1073,Thomas County,County,GA,GA,Thomasville,13,275,138045
1227,1074,Monroe County,County,WI,WI,,55,81,161345
1226,1075,Monroe County,County,TN,TN,,47,123,145047
2098,1076,Windham County,County,VT,VT,,50,25,238704
262,1077,Ohio County,County,WV,WV,Wheeling,54,69,108795
2139,1078,Beltrami County,County,MN,MN,Bemidji,27,7,183370
1384,1079,Shelby County,County,IN,IN,Indianapolis-Carmel-Anderson,18,145,141532
2166,1080,Callaway County,County,MO,MO,Jefferson City,29,27,161517
295,1081,Polk County,County,WI,WI,,55,95,197815
1681,1082,Douglas County,County,WI,WI,Duluth,55,31,149282
3089,1083,Cerro Gordo County,County,IA,IA,Mason City,19,33,124906
909,1084,Camden County,County,MO,MO,,29,29,213089
90,1085,Nye County,County,NV,NV,Pahrump,32,23,250197
1754,1086,Hancock County,County,MS,MS,Gulfport-Biloxi-Pascagoula,28,45,146160
152,1087,Dunn County,County,WI,WI,Menomonie,55,33,176462
974,1088,Dallas County,County,AL,AL,Selma,1,47,56148
3036,1089,Sweetwater County,County,WY,WY,Rock Springs,56,37,234675
2234,1090,Crawford County,County,OH,OH,Bucyrus,39,33,82403
2566,1091,Sullivan County,County,NH,NH,Claremont-Lebanon,33,19,208317
1614,1092,Chilton County,County,AL,AL,Birmingham-Hoover,1,21,124383
2343,1093,Highland County,County,OH,OH,,39,71,111357
2042,1094,Stevens County,County,WA,WA,Spokane-Spokane Valley,53,65,261624
3288,1095,Charlottesville City,County,VA,VA,Charlottesville,51,540,322156
1205,1096,Miller County,County,AR,AR,Texarkana,5,91,105059
1185,1097,McKean County,County,PA,PA,Bradford,42,83,69919
1254,1098,Nelson County,County,KY,KY,Bardstown,21,179,170197
1910,1099,Madison County,County,OH,OH,Columbus,39,97,180630
3142,1100,Susquehanna County,County,PA,PA,,42,115,66794
1467,1101,Waller County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,473,270323
2015,1102,Sanilac County,County,MI,MI,,26,151,89843
3205,1103,Danville City,County,VA,VA,Danville,51,590,66329
2713,1104,Habersham County,County,GA,GA,Cornelia,13,137,169533
1497,1105,Wilson County,County,TX,TX,San Antonio-New Braunfels,48,493,301452
1954,1106,Orleans County,County,NY,NY,Rochester,36,73,111298
1926,1107,Mecosta County,County,MI,MI,Big Rapids,26,107,135924
902,1108,Butler County,County,MO,MO,Poplar Bluff,29,23,111715
897,1109,Burnet County,County,TX,TX,,48,53,275181
2811,1110,Muscatine County,County,IA,IA,Muscatine,19,139,139007
1025,1111,Fulton County,County,OH,OH,Toledo,39,51,154941
801,1112,Wayne County,County,WV,WV,Huntington-Ashland,54,99,87743
1731,1113,Gratiot County,County,MI,MI,Alma,26,57,94585
413,1114,Bryan County,County,OK,OK,Durant,40,13,116299
2541,1115,Sequoyah County,County,OK,OK,Fort Smith,40,135,91782
1798,1116,Jackson County,County,IN,IN,Seymour,18,71,146213
1096,1117,Holmes County,County,OH,OH,,39,75,213921
946,1118,Coffee County,County,GA,GA,Douglas,13,69,108315
1336,1119,Preble County,County,OH,OH,,39,135,144052
2762,1120,Kandiyohi County,County,MN,MN,Willmar,27,67,187470
1658,1121,De Kalb County,County,IN,IN,Auburn,18,33,151046
1316,1122,Pettis County,County,MO,MO,Sedalia,29,159,102098
850,1123,Barren County,County,KY,KY,Glasgow,21,9,122200
2105,1124,Wyoming County,County,NY,NY,,36,121,126046
1052,1125,Greene County,County,AR,AR,Paragould,5,55,107664
1385,1126,Shelby County,County,KY,KY,Louisville/Jefferson County,21,211,213391
2625,1127,Avoyelles Parish,County,LA,LA,,22,9,72242
1631,1128,Clinton County,County,OH,OH,Wilmington,39,27,128651
3030,1129,Shenandoah County,County,VA,VA,,51,171,205652
749,1130,Tioga County,County,PA,PA,,42,117,150023
336,1131,Wood County,County,TX,TX,,48,499,153244
2022,1132,Shawano County,County,WI,WI,Shawano,55,115,138504
997,1133,Dubois County,County,IN,IN,Jasper,18,37,171510
2388,1134,Lawrence County,County,TN,TN,Lawrenceburg,47,99,121207
612,1135,Logan County,County,OK,OK,Oklahoma City,40,83,188469
1481,1136,Warren County,County,PA,PA,Warren,42,123,89130
2784,1137,Marinette County,County,WI,WI,Marinette,55,75,105258
761,1138,Union County,County,AR,AR,El Dorado,5,139,83277
3038,1139,Tallapoosa County,County,AL,AL,Alexander City,1,123,145819
2570,1140,Suwannee County,County,FL,FL,,12,121,139277
856,1141,Baxter County,County,AR,AR,Mountain Home,5,5,130206
2250,1142,Delaware County,County,OK,OK,,40,41,159730
286,1143,Polk County,County,GA,GA,Cedartown,13,233,106582
334,1144,Wise County,County,VA,VA,Big Stone Gap,51,195,81376
1301,1145,Ottawa County,County,OH,OH,Port Clinton,39,123,178231
2085,1146,Wharton County,County,TX,TX,El Campo,48,481,143488
2445,1147,Montrose County,County,CO,CO,Montrose,8,85,283140
633,1148,Mayes County,County,OK,OK,,40,97,129240
468,1149,Davie County,County,NC,NC,Winston-Salem,37,59,201690
2079,1150,Webster Parish,County,LA,LA,Shreveport-Bossier City,22,119,82147
2461,1151,Okanogan County,County,WA,WA,,53,47,230073
2290,1152,Franklin County,County,TN,TN,Tullahoma-Manchester,47,51,165063
1323,1153,Pierce County,County,WI,WI,Minneapolis-St. Paul-Bloomington,55,93,224149
2367,1154,Kittitas County,County,WA,WA,Ellensburg,53,37,360482
885,1155,Bonner County,County,ID,ID,Sandpoint,16,17,356460
2759,1156,Jim Wells County,County,TX,TX,Alice,48,249,125204
1202,1157,Mercer County,County,OH,OH,Celina,39,107,159285
234,1158,Levy County,County,FL,FL,,12,75,139412
2170,1159,Campbell County,County,TN,TN,Knoxville,47,13,120420
2995,1160,Pasquotank County,County,NC,NC,Elizabeth City,37,139,156597
2406,1161,Marshall County,County,IA,IA,Marshalltown,19,127,111888
278,1162,Pike County,County,MS,MS,McComb,28,113,106459
1105,1163,Howell County,County,MO,MO,West Plains,29,91,117716
2920,1164,Des Moines County,County,IA,IA,Burlington,19,57,107633
1806,1165,Jackson County,County,NC,NC,Cullowhee,37,99,253291
3006,1166,Rio Arriba County,County,NM,NM,Española,35,39,171730
1993,1167,Ravalli County,County,MT,MT,,30,81,325260
1716,1168,Fremont County,County,WY,WY,Riverton,56,13,215767
318,1169,Tift County,County,GA,GA,Tifton,13,277,137182
2649,1170,Champaign County,County,OH,OH,Urbana,39,21,144592
2311,1171,Guernsey County,County,OH,OH,Cambridge,39,59,107538
2464,1172,Okmulgee County,County,OK,OK,Tulsa,40,111,69119
2990,1173,Okeechobee County,County,FL,FL,Okeechobee,12,93,151063
1620,1174,Clarion County,County,PA,PA,,42,31,96117
1482,1175,Warren County,County,TN,TN,McMinnville,47,177,134905
211,1176,Knox County,County,ME,ME,,23,13,250712
1394,1177,Snyder County,County,PA,PA,Selinsgrove,42,109,137812
1248,1178,Murray County,County,GA,GA,Dalton,13,213,136340
3172,1179,Natchitoches Parish,County,LA,LA,Natchitoches,22,69,156240
2276,1180,Franklin County,County,IL,IL,,17,55,67463
1315,1181,Person County,County,NC,NC,Durham-Chapel Hill,37,145,153540
515,1182,Floyd County,County,KY,KY,,21,71,50497
505,1184,Essex County,County,NY,NY,,36,31,153864
